cacc_doc_it_uuid,cacc_doc_uuid,cbus_part_uuid,ccost_ctr_uuid,ccreation_date,cdoc_date,cfiscyear,cfix_asset_uuid,cglacct,cnote_hd,cnote_it,coedpartner,coedref_f_id,coff_glacct,cposting_date,cprofitctr_uuid,kcbalance_currcomp,kccredit_currcomp,kcdebit_currcomp,tbus_part_uuid,tcost_ctr_uuid,tfix_asset_uuid,tglacct,toff_glacct,tproduct_type,tproduct_uuid,tprofitctr_uuid
2,250000001184,P000000275,,2024-07-17T00:00:00,2024-07-16,2024,,400000,PAGO IEE2024008015484 ADOBE  *ADOBE,PAGO IEE2024008015484 ADOBE  *ADOBE,,2757,572977,2024-07-16,CTS01,73.49,0.0,73.49,ADOBE SYSTEMS SOFTWARE IRELAND LTD,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001185,P000000377,,2024-07-18T00:00:00,2024-07-17,2024,,400000,PAGO GOOGLE IRELAND LIMITED,PAGO GOOGLE IRELAND LIMITED,,2759,572977,2024-07-17,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001186,P000000437,,2024-07-18T00:00:00,2024-07-17,2024,,400000,PAGO FBADS-134-103545743 META PLATFORMS,PAGO FBADS-134-103545743 META PLATFORMS,,2765,572977,2024-07-17,CTS01,23.31,0.0,23.31,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001187,P000000377,,2024-07-19T00:00:00,2024-07-18,2024,,400000,PAGO GOOGLEADWORDSEU ADS966059,PAGO GOOGLEADWORDSEU ADS966059,,2775,572977,2024-07-18,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001193,P000000012,,2024-07-20T00:00:00,2024-07-19,2024,,400000,PAGO TA7BV0001091 TELEFONICA DE ESPANA,PAGO TA7BV0001091 TELEFONICA DE ESPANA,,2787,572977,2024-07-19,CTS01,27.23,0.0,27.23,"TELEFONICA DE ESPAÑA, S.A.",Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001194,P000000377,,2024-07-20T00:00:00,2024-07-19,2024,,400000,PAGO GOOGLE IRELAND LIMITED,PAGO GOOGLE IRELAND LIMITED,,2788,572977,2024-07-19,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001197,P000000377,,2024-07-23T00:00:00,2024-07-22,2024,,400000,PAGO GOOGLEADWORDSEU ADS966059,PAGO GOOGLEADWORDSEU ADS966059,,2808,572977,2024-07-22,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001200,P000000466,,2024-07-23T00:00:00,2024-07-22,2024,,400000,PAGO 9050086760 CASA VIVA,PAGO 9050086760 CASA VIVA,,2812,572977,2024-07-22,CTS01,85.8,0.0,85.8,"PENTAGO XXI, S.L.",Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001201,P000000377,,2024-07-24T00:00:00,2024-07-23,2024,,400000,PAGO GOOGLE IRELAND LIMITED,PAGO GOOGLE IRELAND LIMITED,,2814,572977,2024-07-23,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001202,P000000320,,2024-07-24T00:00:00,2024-07-23,2024,,400000,PAGO 2109304 COOKIEBOT,PAGO 2109304 COOKIEBOT,,2818,572977,2024-07-23,CTS01,52,0.0,52.0,USERCENTRICS A/S,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001203,P000000437,,2024-07-24T00:00:00,2024-07-23,2024,,400000,PAGO FBADS-134-103561490 META PLATFORMS,PAGO FBADS-134-103561490 META PLATFORMS,,2819,572977,2024-07-23,CTS01,27.74,0.0,27.74,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001205,P000000377,,2024-07-25T00:00:00,2024-07-24,2024,,400000,PAGO GOOGLE IRELAND LIMITED,PAGO GOOGLE IRELAND LIMITED,,2820,572977,2024-07-24,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001206,P000000377,,2024-07-26T00:00:00,2024-07-25,2024,,400000,PAGO GOOGLEADWORDSEU ADS966059,PAGO GOOGLEADWORDSEU ADS966059,,2828,572977,2024-07-25,CTS01,500,0.0,500.0,GOOGLE IRELAND LIMITED,Not Assigned,Not Assigned,Trade Account Payables (EUR),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,110000000706,P000001111,,2024-07-09T00:00:00,2024-07-04,2024,,400400,PAGO FE303BC3-0001 WWW.MAKE.COM,PAGO FE303BC3-0001 WWW.MAKE.COM,,3476,410000,2024-07-09,CTS01,-10.18,10.18,0.0,CELONIS INC.,Not Assigned,Not Assigned,Trade Account Payables (Foreign Currency),Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001134,P000001111,,2024-07-09T00:00:00,2024-07-04,2024,,400400,PAGO FE303BC3-0001 WWW.MAKE.COM,PAGO FE303BC3-0001 WWW.MAKE.COM,,2663,572977,2024-07-04,CTS01,10.18,0.0,10.18,CELONIS INC.,Not Assigned,Not Assigned,Trade Account Payables (Foreign Currency),CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001134,VDS0000001,,2024-07-08T00:00:00,2024-07-02,2024,,403000,VANDOR ALQUILER OFICINA JULIO,VANDOR ALQUILER OFICINA JULIO,LC-2024-0119,CTFP-1195-2024,621000,2024-07-05,CTS01,-8712,8712.0,0.0,"VANDOR REAL ESTATE SOCIMI, S.A.",Not Assigned,Not Assigned,"Trade Account Payables, Group Companies (EUR)",Leasing and Renting,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,170000000067,,,2024-07-24T00:00:00,2024-07-24,2024,,407001,PROVISION FONDOS PB1734/24,TRASPASO PROVISION FONDOS PB1734/24,,3000000024,400000,2024-07-24,CTS01,-400,400.0,0.0,Not Assigned,Not Assigned,Not Assigned,CAES407001,Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001130,,,2024-07-08T00:00:00,2024-07-03,2024,,407099,PAGO CCAA 2023 PROVISION GARRIGUES,CCAA 2023 PROVISION FONDOS GARRIGUES,,2446,572977,2024-07-03,CTS01,490,0.0,490.0,Not Assigned,Not Assigned,Not Assigned,CAES407099,CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000698,P000000767,,2024-07-08T00:00:00,2024-07-01,2024,,410000,PAGO 28-G4M0-049175 TELEFONICA,PAGO 28-G4M0-049175 TELEFONICA,,3429,400000,2024-07-08,CTS01,29.04,0.0,29.04,"TELEFONICA MOVILES ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000699,P000000767,,2024-07-08T00:00:00,2024-07-01,2024,,410000,PAGO 28-G4U1-072391 TELEFONICA,PAGO 28-G4U1-072391 TELEFONICA,,3430,400000,2024-07-08,CTS01,6.53,0.0,6.53,"TELEFONICA MOVILES ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000700,P000000012,,2024-07-08T00:00:00,2024-07-01,2024,,410000,PAGO TA7DM0092488 TELEFONIA FIJA,PAGO TA7DM0092488 TELEFONIA FIJA,,3431,400000,2024-07-08,CTS01,326.68,0.0,326.68,"TELEFONICA DE ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000701,P000000806,,2024-07-08T00:00:00,2024-07-01,2024,,410000,PAGO 24/0060/001745 LACKANTON,PAGO 24/0060/001745 LACKANTON,,3433,400000,2024-07-08,CTS01,48.59,0.0,48.59,"LACKANTON EDIFICACIONES, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000703,P000000516,,2024-07-08T00:00:00,2024-07-03,2024,,410000,PAGO 2MJH4XVMMX1BBIDZII SUPERMETRICS.COM,PAGO 2MJH4XVMMX1BBIDZII SUPERMETRICS.COM,,3457,400000,2024-07-08,CTS01,124,0.0,124.0,SUPERMETRICS OY,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000704,P000000437,,2024-07-08T00:00:00,2024-07-03,2024,,410000,PAGO FBADS-134-103507882 META PLATFORMS,PAGO FBADS-134-103507882 META PLATFORMS,,3468,400000,2024-07-08,CTS01,28.44,0.0,28.44,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000706,P000001111,,2024-07-09T00:00:00,2024-07-04,2024,,410000,PAGO FE303BC3-0001 WWW.MAKE.COM,PAGO FE303BC3-0001 WWW.MAKE.COM,,3476,400400,2024-07-09,CTS01,10.18,0.0,10.18,CELONIS INC.,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (Foreign Currency),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000718,P000000495,,2024-07-09T00:00:00,2024-07-08,2024,,410000,PAGO K6DSHCBG95W3CLF6 SEMRUSH,PAGO K6DSHCBG95W3CLF6 SEMRUSH,,3515,400000,2024-07-09,CTS01,219.77,0.0,219.77,SEMRUSH INC.,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000719,P000000417,,2024-07-09T00:00:00,2024-07-08,2024,,410000,PAGO LT-12132215 LINKTREE* LINKTREE,PAGO LT-12132215 LINKTREE* LINKTREE,,3516,400000,2024-07-09,CTS01,22,0.0,22.0,LINKTREE,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000720,P000000397,,2024-07-09T00:00:00,2024-07-08,2024,,410000,"PAGO 3877344 IDEALISTA, S.A.","PAGO 3877344 IDEALISTA, S.A.",,3517,400000,2024-07-09,CTS01,884.82,0.0,884.82,"IDEALISTA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000721,P000000437,,2024-07-10T00:00:00,2024-07-09,2024,,410000,PAGO FBADS-134-103521562 META PLATFORMS,PAGO FBADS-134-103521562 META PLATFORMS,,3519,400000,2024-07-10,CTS01,27.91,0.0,27.91,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000724,P000000139,,2024-07-15T00:00:00,2024-07-15,2024,,410000,,,,3571,400000,2024-07-15,CTS01,59.75,0.0,59.75,"RENFE VIAJEROS SOCIEDAD MERCANTIL ESTATAL, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,110000000724,P000000139,,2024-07-15T00:00:00,2024-07-15,2024,,410000,,,,3571,400000,2024-07-15,CTS01,59.75,0.0,59.75,"RENFE VIAJEROS SOCIEDAD MERCANTIL ESTATAL, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,110000000724,P000000139,,2024-07-15T00:00:00,2024-07-15,2024,,410000,,,,3571,400000,2024-07-15,CTS01,47.2,0.0,47.2,"RENFE VIAJEROS SOCIEDAD MERCANTIL ESTATAL, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
4,110000000724,P000000139,,2024-07-15T00:00:00,2024-07-15,2024,,410000,,,,3571,400000,2024-07-15,CTS01,47.2,0.0,47.2,"RENFE VIAJEROS SOCIEDAD MERCANTIL ESTATAL, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000725,P000000502,,2024-07-15T00:00:00,2024-07-10,2024,,410000,PAGO INV-000078491 ADYEN NV,PAGO INV-000078491 ADYEN NV,,3572,400000,2024-07-15,CTS01,103.15,0.0,103.15,SIGNATURIT SOLUTIONS SL,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000726,P000000306,,2024-07-16T00:00:00,2024-07-15,2024,,410000,PAGO 04209-26216616 CANVA* I04209-,PAGO 04209-26216616 CANVA* I04209-,,3607,400000,2024-07-16,CTS01,13.99,0.0,13.99,CANVA PTY. LTD.,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000727,P000000437,,2024-07-16T00:00:00,2024-07-15,2024,,410000,PAGO FBADS-134-103535083 META PLATFORMS,PAGO FBADS-134-103535083 META PLATFORMS,,3608,400000,2024-07-16,CTS01,28.5,0.0,28.5,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000728,P000000275,,2024-07-17T00:00:00,2024-07-16,2024,,410000,PAGO IEE2024008015484 ADOBE  *ADOBE,PAGO IEE2024008015484 ADOBE  *ADOBE,,3619,400000,2024-07-17,CTS01,73.49,0.0,73.49,ADOBE SYSTEMS SOFTWARE IRELAND LTD,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,110000000729,P000001088,,2024-07-17T00:00:00,2024-07-17,2024,,410000,,,,3620,400000,2024-07-17,CTS01,262.36,0.0,262.36,"GOLDEN WHEELS & GOLDEN EVENTS, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000730,P000000437,,2024-07-18T00:00:00,2024-07-17,2024,,410000,PAGO FBADS-134-103545743 META PLATFORMS,PAGO FBADS-134-103545743 META PLATFORMS,,3627,400000,2024-07-18,CTS01,23.31,0.0,23.31,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000734,P000000012,,2024-07-20T00:00:00,2024-07-19,2024,,410000,PAGO TA7BV0001091 TELEFONICA DE ESPANA,PAGO TA7BV0001091 TELEFONICA DE ESPANA,,3656,400000,2024-07-20,CTS01,27.23,0.0,27.23,"TELEFONICA DE ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,110000000735,P000000765,,2024-07-23T00:00:00,2024-07-23,2024,,410000,,,,3673,400000,2024-07-17,CTS01,308.77,0.0,308.77,"CHEQUE DEJEUNER ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000736,P000000466,,2024-07-23T00:00:00,2024-07-22,2024,,410000,PAGO 9050086760 CASA VIVA,PAGO 9050086760 CASA VIVA,,3687,400000,2024-07-23,CTS01,85.8,0.0,85.8,"PENTAGO XXI, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000742,P000000004,,2024-07-24T00:00:00,2024-07-24,2024,,410000,,,,3696,400000,2024-07-24,CTS01,111.06,0.0,111.06,"SEXTO-MARTINEZ GIL, C.B.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,110000000742,P000000004,,2024-07-24T00:00:00,2024-07-24,2024,,410000,,,,3696,400000,2024-07-24,CTS01,28.72,0.0,28.72,"SEXTO-MARTINEZ GIL, C.B.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,110000000742,P000000004,,2024-07-24T00:00:00,2024-07-24,2024,,410000,,,,3696,400000,2024-07-24,CTS01,260.22,0.0,260.22,"SEXTO-MARTINEZ GIL, C.B.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000743,P000000320,,2024-07-24T00:00:00,2024-07-23,2024,,410000,PAGO 2109304 COOKIEBOT,PAGO 2109304 COOKIEBOT,,3702,400000,2024-07-24,CTS01,52,0.0,52.0,USERCENTRICS A/S,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,110000000745,P000000437,,2024-07-24T00:00:00,2024-07-23,2024,,410000,PAGO FBADS-134-103561490 META PLATFORMS,PAGO FBADS-134-103561490 META PLATFORMS,,3704,400000,2024-07-24,CTS01,27.74,0.0,27.74,META PLATFORMS IRELAND LIMITED,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,180000000162,P000000004,,2024-07-24T00:00:00,2024-07-24,2024,,410000,TRASPASO A SEXTO PARA PAGOS,TRASPASO A SEXTO PARA PAGOS,,3694,410000,2024-07-24,CTS01,-111.06,111.06,0.0,"SEXTO-MARTINEZ GIL, C.B.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,180000000162,P000000091,,2024-07-24T00:00:00,2024-07-24,2024,,410000,TRASPASO A SEXTO PARA PAGOS,TRASPASO A SEXTO PARA PAGOS,,3694,410000,2024-07-24,CTS01,111.06,0.0,111.06,REGISTRO MERCANTIL DE BARCELONA,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,180000000163,P000000004,,2024-07-24T00:00:00,2024-07-24,2024,,410000,TRASPASO A SEXTO PARA PAGO,TRASPASO A SEXTO PARA PAGO,,3695,410000,2024-07-24,CTS01,-28.72,28.72,0.0,"SEXTO-MARTINEZ GIL, C.B.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,180000000163,P000000003,,2024-07-24T00:00:00,2024-07-24,2024,,410000,TRASPASO A SEXTO PARA PAGO,TRASPASO A SEXTO PARA PAGO,,3695,410000,2024-07-24,CTS01,28.72,0.0,28.72,BOLETIN OFICIAL DEL ESTADO,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001086,P000000267,,2024-07-03T00:00:00,2024-06-25,2024,,410000,OPEMHO APERTURA PUERTA,OPEMHO APERTURA PUERTA,P20998,CTFP-1226-2024,659000,2024-07-03,AT-CTSBCNNAP0206,-102.85,102.85,0.0,JONATAN RUIZ DAMAS,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),CAES659000,Not Assigned,Not Assigned,Nàpols 206
1,200000001087,P000000267,,2024-07-03T00:00:00,2024-06-25,2024,,410000,OPEMHO APERTURA PUERTA,OPEMHO APERTURA PUERTA,,CTFP-1227-2024,659000,2024-07-03,AT-CTSBCNNAP0206,102.85,0.0,102.85,JONATAN RUIZ DAMAS,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),CAES659000,Not Assigned,Not Assigned,Nàpols 206
1,200000001135,P000000767,,2024-07-08T00:00:00,2024-07-01,2024,,410000,TELEFONICA JUNIO,TELEFONICA JUNIO,28-G4M0-049175,CTFP-1274-2024,628004,2024-07-08,CTS01,-29.04,29.04,0.0,"TELEFONICA MOVILES ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),CAES628004,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001136,P000000767,,2024-07-08T00:00:00,2024-07-01,2024,,410000,TELEFONICA JUNIO,TELEFONICA JUNIO,28-G4U1-072391,CTFP-1275-2024,628004,2024-07-08,CTS01,-6.53,6.53,0.0,"TELEFONICA MOVILES ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),CAES628004,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001137,P000000012,,2024-07-08T00:00:00,2024-07-01,2024,,410000,TELEFONICA JUNIO,TELEFONICA JUNIO,TA7DM0092488,CTFP-1276-2024,628004,2024-07-08,CTS01,-326.68,326.68,0.0,"TELEFONICA DE ESPAÑA, S.A.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),CAES628004,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001138,P000000806,,2024-07-08T00:00:00,2024-07-01,2024,,410000,LACKANTON PARKING MOTO MANU JULIO,LACKANTON PARKING MOTO MANU JULIO,24/0060/001745,CTFP-1277-2024,621000,2024-07-08,CTS01,-48.59,48.59,0.0,"LACKANTON EDIFICACIONES, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Leasing and Renting,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001139,P000000528,,2024-07-08T00:00:00,2024-06-30,2024,,410000,VAUGHAN CURSO INGLES JUNIO,VAUGHAN CURSO INGLES JUNIO,V23-101249,CTFP-1278-2024,649003,2024-07-08,CTS01,-408.5,408.5,0.0,VAUGHAN SYSTEMS SLU,Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),CAES649003,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,200000001140,P000000016,,2024-07-08T00:00:00,2024-06-30,2024,,410000,CLEAN & HOME JUNIO,CLEAN & HOME JUNIO,V0 / 241514,CTFP-1279-2024,622000,2024-07-08,AT-CTSBCNBLM0335,-5405.76,5405.76,0.0,"EMES SERVICIOS 2009, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,Balmes 335
1,200000001141,P000000016,,2024-07-08T00:00:00,2024-06-30,2024,,410000,CLEAN & HOME JUNIO,CLEAN & HOME JUNIO,V0 / 241515,CTFP-1280-2024,622000,2024-07-08,AT-CTSBCNMUN0448,-958.31,958.31,0.0,"EMES SERVICIOS 2009, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,Muntaner 448
1,200000001142,P000000016,,2024-07-08T00:00:00,2024-06-30,2024,,410000,CLEAN & HOME JUNIO,CLEAN & HOME JUNIO,V0 / 241518,CTFP-1281-2024,622000,2024-07-08,AT-CTSBCNNAP0206,-1131.89,1131.89,0.0,"EMES SERVICIOS 2009, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,Nàpols 206
1,200000001143,P000000016,,2024-07-08T00:00:00,2024-06-30,2024,,410000,CLEAN & HOME JUNIO,CLEAN & HOME JUNIO,V0 / 241520,CTFP-1282-2024,622000,2024-07-08,AT-CTSBCNENC0160,-184.79,184.79,0.0,"EMES SERVICIOS 2009, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,L'Encarnació 160
1,200000001144,P000001093,,2024-07-08T00:00:00,2024-06-30,2024,,410000,360 RRHH LIMPIEZAS JUNIO,360 RRHH LIMPIEZAS JUNIO,004/000101,CTFP-1283-2024,622000,2024-07-08,AT-CTSBCNRCF0219,-1470.76,1470.76,0.0,"360 OUTSOURCING SERVICES, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,Rocafort 219
1,200000001145,P000001093,,2024-07-08T00:00:00,2024-06-30,2024,,410000,360 RRHH LIMPIEZAS JUNIO,360 RRHH LIMPIEZAS JUNIO,004/000102,CTFP-1284-2024,622000,2024-07-08,AT-CTSBCNCOR0207,-1182.78,1182.78,0.0,"360 OUTSOURCING SERVICES, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,Còrsega 207
1,200000001146,P000001093,,2024-07-08T00:00:00,2024-06-30,2024,,410000,360 RRHH LIMPIEZAS JUNIO,360 RRHH LIMPIEZAS JUNIO,004/000103,CTFP-1285-2024,622000,2024-07-08,AT-CTSBCNAVM0110,-1460.47,1460.47,0.0,"360 OUTSOURCING SERVICES, S.L.",Not Assigned,Not Assigned,Accounts Payables on Services Received (EUR),Repairs and Maintenance,Not Assigned,Not Assigned,Av Madrid 110
